id,status,contract,completed,notcompleted,name,INN,SB,government
2612804529,1,30,30,0,"общество с ограниченной ответственностью частная охранная организация держава",5044089485,1,0
2612804530,1,46,46,0,"общество с ограниченной ответственностью дельта авто",5611070353,1,0
2612804531,1,49,49,0,"общество с ограниченной ответственностью биотехсервис",7715750318,1,0
2612804533,1,18,18,0,"общество с ограниченной ответственностью форвард",9717021177,1,0
2612804534,1,52,52,0,"общество с ограниченной ответственностью стнетс",7725713890,1,0
2612804535,1,29,29,0,"московская коллегия адвокатов исакова, бюрчиева и партнеры",7705521037,0,0
2612804536,1,69,66,3,"общество с ограниченной ответственностью энекси",7725591402,1,0
2612804537,1,5,5,0,"общество с ограниченной ответственностью пасури",7720421615,1,0
2612804538,1,50,50,0,"общество с ограниченной ответственностью нью виста",7706290181,1,0
2612804539,1,15,15,0,"общество с ограниченной ответственностью медок",9710058241,1,0
2612804542,1,21,21,0,"филиал центр аэронавигационной информации федерального государственного унитарного предприятия государственная корпорация по организации воздушного движения в российской федерации",7734135124,0,1
2612804543,1,19,19,0,"общество с ограниченной ответственностью инкап",7604050649,1,0
2612804544,1,16,16,0,"общество с ограниченной ответственностью аврора",7706636249,1,0
2612804546,1,60,57,3,"общество с ограниченной ответственностью украса",6230097446,0,0
2612804547,1,56,56,0,"акционерное общество аудиторская компания деловой профиль",7735073914,1,0
2612804552,1,49,49,0,"общество с ограниченной ответственностью аввпрофи",7727312950,0,0
2612804554,1,39,39,0,"общество с ограниченной ответственностью уральский межрегиональный сертификационный центр",6662068611,1,0
2612804557,1,35,35,0,"общество с ограниченной ответственностью центр испытания, экспертизы и сертификации безопасность",7811407569,1,0
2612804559,1,31,31,0,"общество с ограниченной ответственностью группа компаний магик",5263126355,1,0
2612804561,1,39,39,0,"общество с ограниченной ответственностью тк моснефтетрейд",5009093263,1,0
2612804562,1,62,59,3,"автономная некоммерческая организация редакция журнала критики и литературоведения вопросы литературы",7710127340,0,0
2612804565,1,6,6,0,"общество с ограниченной ответственностью плацебо",7801297780,1,0
2612804566,1,51,51,0,"общество с ограниченной ответственностью группа компаний стройгарант",7726686343,0,0
2612804567,1,43,43,0,"общество с ограниченной ответственностью фалкон",7708207284,1,0
2612804568,1,2,2,0,"общество с ограниченной ответственностью майс лайн",7736256325,1,0
2612804571,1,53,53,0,"общество с ограниченной ответственностью мбм",7820328698,1,0
2612804574,1,45,45,0,"общество с ограниченной ответственностью мастерстрой",7720422841,0,0
2612804578,1,59,56,3,"общество с ограниченной ответственностью мировой инструмент",5903069281,1,0
2612804589,1,30,30,0,"общество с ограниченной ответственностью реклаб сейлс",7743913236,1,0
2612804590,1,39,39,0,"общество с ограниченной ответственностью лидерм",5029203475,0,0
2612804591,1,63,60,3,"общество с ограниченной ответственностью стайлтаг",7720827936,1,0
2612804593,1,28,28,0,"общество с ограниченной ответственностью наштур",7107549290,1,0
2612804597,1,35,35,0,"общество с ограниченной ответственностью этц",5262338727,1,0
2612804599,1,6,6,0,"общество с ограниченной ответственностью рпк экспертус",7719476553,1,0
2612804602,1,11,11,0,"общество с ограниченной ответственностью эндиал центр",7743856771,1,0
2612804604,1,29,29,0,"общество с ограниченной ответственностью олд монк",7722773595,1,0
2612804605,1,22,22,0,"федеральное государственное бюджетное образовательное учреждение высшего образования кубанский государственный медицинский университет министерства здравоохранения российской федерации",2309023448,0,1
2612804607,1,13,13,0,"общество с ограниченной ответственностью рпк зпос",7842070523,1,0
2612804608,1,36,36,0,"общество с ограниченной ответственностью тп групп",7705533032,0,0
2612804611,1,5,5,0,"общество с ограниченной ответственностью эстетик степ",5032197510,1,0
2612804612,1,28,28,0,"общество с ограниченной ответственностью саппоро медикал",4427001395,1,0
2612804613,1,28,28,0,"общество с ограниченной ответственностью айти лига",7721674810,1,0
2612804614,1,47,47,0,"ооо сервисюгккм",2312068671,1,0
2612804616,1,7,7,0,"публичное акционерное общество челябинский металлургический комбинат",7450001007,0,0
2612804617,1,20,20,0,"общество с ограниченной ответственностью аергрупп",9701037968,1,0
2612804623,1,55,55,0,"общество с ограниченной ответственностью академия торгов рустендер",7705550790,1,0
2612804626,1,8,8,0,"общество с ограниченной ответственностью стройпромкомплект",7720308916,1,0
2612804627,1,56,56,0,"общество с ограниченной ответсвенностью инвэриант",4205178352,1,0
2612804629,1,64,61,3,"общество с ограниченной ответственностью валрус",7701911773,1,0
2612804630,1,31,31,0,"общество с ограниченной ответственностью межрегиональный центр экспертизы и оценки",7701775023,1,0
2612804632,1,57,57,0,"общество с ограниченной ответственностью азон ит",7713694844,1,0
2612804633,1,65,61,3,"общество с ограниченной ответственностью мск-строй",7721746341,1,0
2612804635,1,8,8,0,"некоммерческое партнерство горнолыжный клуб гая северина",5040062027,0,0
2612804639,1,68,65,3,"акционерное общество строительный альянс инвест",5003089197,1,0
2612804641,1,33,33,0,"общество с ограниченной ответственностью издательскополиграфический центр каро",7806052215,1,0
2612804643,1,48,48,0,"общество с ограниченной ответственностью спэм",7729461370,1,0
2612804645,1,46,46,0,"общество с ограниченной ответственностью свга",9715204680,1,0
2612804646,1,39,39,0,"ночу дпо цпк учебный центр инфотекс",7714400751,0,0
2612804647,1,36,36,0,"общество с ограниченной ответственностью басвей",7719728842,1,0
2612804649,1,15,15,0,"общество с ограниченной ответственностью профлизинг",5018145253,1,0
2612804655,1,56,56,0,"общество с ограниченной ответственностью компания лайт виктория",7733656396,1,0
2612804659,1,41,41,0,"общество с ограниченной ответственностью ипс девелопмент",7708524332,1,0
2612804662,1,62,59,3,"общество с ограниченной ответственностью студия ирико",7716878800,1,0
2612804663,1,15,15,0,"общество с ограниченной ответственностью центр независимой оценки пожарного риска",7719427933,1,0
2612804667,1,53,53,0,"общество с ограниченной ответственностью ай ти футуро",7720428201,1,0
2612804669,1,6,6,0,"общество с ограниченной ответственностью батутарена",7839095630,0,0
2612804672,1,66,63,3,"общество с ограниченной ответственностью гайя",7728709701,1,0
2612804673,1,32,32,0,"общество с ограниченной ответственностью медресурс",7717663847,1,0
2612804675,1,69,66,3,"общество с ограниченной ответственностью техносистема",7704405704,1,0
2612804680,1,31,31,0,"общество с ограниченной ответственностью спецсервис",5038117462,1,0
2612804687,1,34,34,0,"общество с ограниченной ответственностью титанмаринемоторс",9705000327,0,0
2612804689,1,26,26,0,"общество с ограниченной ответственностью инжтехдирект",7716586124,1,0
2612804690,1,45,45,0,"общество с ограниченной ответственностью компания промцветмет",411110200,0,0
2612804693,1,52,52,0,"общество с ограниченной ответственностью универсал акустикс",7705222478,1,0
2612804698,1,37,37,0,"общество с ограниченной ответственностью пасифик",7718857690,0,0
2612804699,1,1,1,0,"общество с ограниченной ответственностью группа компаний тендер",6671087064,0,0
2612804700,1,66,63,3,"общество с ограниченной ответственностью стройпартнер",7713718291,1,0
2612804701,1,51,51,0,"общество с ограниченной ответственностью дрон дром",7814691279,0,0
2612804705,1,56,56,0,"общество с ограниченной ответственностью ртмебель",7604314651,1,0
2612804708,1,23,23,0,"федеральное государственное бюджетное учреждение клиническая больница управления делами президента российской федерации",7718083969,0,1
2612804709,1,69,66,3,"общество с ограниченной ответственностью группа компаний ксв",9717018336,0,0
2612804711,1,27,27,0,"общество с ограниченной ответственностью союз",7816534680,0,0
2612804713,1,70,67,3,"общество с ограниченной ответственностью центр проектных технологий вега",9701037799,1,0
2612804715,1,15,15,0,"общество с ограниченной ответственностью интегралклимат",8617035093,1,0
2612804717,1,8,8,0,"общество с ограниченной ответственностью бриз",9709007612,1,0
2612804719,1,17,17,0,"общество с ограниченной ответственностью элинор спб",7806530800,1,0
2612804721,1,12,12,0,"общество с ограниченной ответственностью уралплит",6679025768,0,0
2612804725,1,44,44,0,"общество с ограниченной ответственностью строй инжиниринг",5047169450,1,0
2612804727,1,24,24,0,"общество с ограниченной ответственностью ремтехмонтаж",7716815494,0,0
2612804730,1,66,63,3,"общество с ограниченной ответственностью птичка принт",7709893702,1,0
2612804732,1,29,29,0,"общество с ограниченной ответственностью вертикаль",7701681657,1,0
2612804733,1,46,46,0,"общество с ограниченной ответственностью ипц профкабинет",7606115771,0,0
2612804735,1,13,13,0,"общество с ограниченной ответственностью формула права",7725662685,1,0
2612804736,1,38,38,0,"общество с ограниченной ответственностью музтехника",3662174011,1,0
2612804738,1,52,52,0,"общество с ограниченной ответственностью дорстройрегион",7106532350,1,0
2612804739,1,49,49,0,"общество с ограниченной ответственностью вэйсттранс",5004026288,1,0
2612804740,1,65,61,3,"общество с ограниченной ответственностью анодк",7733296513,1,0
2612804741,1,52,52,0,"общество с ограниченной ответственностью космотех",7727099203,1,0
2612804743,1,21,21,0,"общество с ограниченной ответственностью объединенные энергетические мощности",5024176588,1,0
2612804744,1,62,59,3,"ооо профполимерпак",7715486399,1,0
2612804746,1,35,35,0,"общество с ограниченной собственностью яблоко",3525398972,1,0
2612804748,1,67,64,3,"общество с ограниченной ответственностью коффок",9705071328,0,0
2612804749,1,25,25,0,"общество с ограниченной ответственностью раэксаналитика",7706429041,1,0
2612804754,1,33,33,0,"общество с ограниченной ответственностью рашр",7708124239,0,0
2612804756,1,48,48,0,"общество с ограниченной ответственностью медавтоматизация",7714800982,1,0
2612804759,1,18,18,0,"общество с ограниченной ответственностью биюнит",7814717181,1,0
2612804760,1,44,44,0,"общество с ограниченной ответственностью удачный",7751141054,1,0
2612804765,1,56,56,0,"общество с ограниченной ответственностью культурный сад",9717009853,1,0
2612804769,1,10,10,0,"общество с ограниченной ответственностью ук бифориум групп",7713411510,1,0
2612804772,1,57,57,0,"общество с ограниченной ответственностью энергия и здоровье",7705552941,1,0
2612804773,1,49,49,0,"общество с ограниченной ответственностью бьютек лидер групп",7811571625,1,0
2612804776,1,54,54,0,"общество с ограниченной ответственностью соркрис",7735052495,1,0
2612804777,1,19,19,0,"общество с ограниченной ответственностью эквус",7724439902,1,0
2612804780,1,10,10,0,"рязанское городское отделение общероссийской общественной организации всероссийское добровольное пожарное общество",6234088234,0,0
2612804782,1,14,14,0,"общество с ограниченной ответственностью инженерная компания вектор вг",7722715314,1,0
2612804784,1,21,21,0,"общество с ограниченной ответственностью медицинский центр гимед",5032273352,1,0
2612804786,1,60,57,3,"общество с ограниченной ответственностью рекламатест",7703431934,1,0
2612804794,1,24,24,0,"федеральное казенное учреждение российский государственный архив кинофотодокументов",5024001002,0,1
2612804795,1,25,25,0,"обособленное подразделение московского государственного университета имени м.в. ломоносова комбинат питания мгу",7729082090,0,1
2612804797,1,62,59,3,"общество с ограниченной ответственностью дабл коммерц",9715292904,0,0
2612804800,1,53,53,0,"общество с ограниченной ответственностью агентство независимых экспертиз гранд истейт",6315661622,1,0
2612804803,1,66,63,3,"общество с ограниченной ответственностью ес медиа",7719476017,1,0
2612804804,1,13,13,0,"общество с ограниченной ответственностью мсаналитикасервис",7729670750,0,0
2612804806,1,28,28,0,"общество с ограниченной ответственностью армакон",7730633009,0,0
2612804807,1,57,57,0,"общество с ограниченной ответственностью максмедикал",5050122282,1,0
2612804808,1,41,41,0,"общество с ограниченной ответственностью стройремпол",7733319464,1,0
2612804810,1,39,39,0,"общество с ограниченной ответственностью нкм",7708824897,1,0
2612804812,1,30,30,0,"общество с ограниченной ответственностью межрегиональная строительнотехническая экспертиза и обследование",7720410451,0,0
2612804815,1,55,55,0,"ооо экспрессэлектрохолдинг",7720307013,1,0
2612804816,1,33,33,0,"общество с ограниченной ответственностью протон плюс",6950036341,1,0
2612804817,1,47,47,0,"общество с ограниченной ответственностью верев",6311161393,0,0
2612804819,1,3,3,0,"общество с ограниченной ответственностью крафт",7713761025,1,0
2612804820,1,48,48,0,"общество с ограниченной ответственностью системы",7726330266,1,0
2612804823,1,68,65,3,"общество с ограниченной ответственностью защитные проекты",7733583081,1,0
2612804824,1,22,22,0,"общество с ограниченной ответственностью интерполиграф",7724891266,1,0
2612804825,1,58,55,3,"общества с ограниченной ответственностью чистодром",7813296847,1,0
2612804827,1,49,49,0,"общество с ограниченной ответственностью аве сервис",5040071695,1,0
2612804829,1,30,30,0,"общество с ограниченной ответственностью производственно технический центр риокор",7703368190,1,0
2612804830,1,58,55,3,"общество с ограниченной ответственностью свет эк",7743503007,1,0
2612804835,1,15,15,0,"общество с ограниченной ответственностью таскт",7709654648,1,0
2612804836,1,53,53,0,"общество с ограниченной ответственностью единая сервисная компания",7726433575,1,0
2612804837,1,11,11,0,"общество с ограниченной ответственностью евроотель",7726675133,1,0
2612804838,1,2,1,1,"общество с ограниченной ответственностью комплексные поставки",7726437435,1,0
2612804839,1,64,61,3,"ооо деанта групп",9718048566,1,0
2612804840,1,26,26,0,"общество с ограниченной ответственностью оркестр времена года",7728273609,1,0
2612804850,1,12,12,0,"общество с ограниченной ответственностью строительномонтажное управление №3",7721845416,0,0
2612804853,1,14,14,0,"ооо дистрибуторская компания графитек",7702668962,0,0
2612804854,1,35,35,0,"акционерное общество цветметэнерго",7736052120,0,0
2612804855,1,35,35,0,"акционерное общество ст-авто",2263020184,0,0
2612804858,1,52,52,0,"общество с ограниченной ответственностью еэнергия",7731292231,1,0
2612804861,1,46,46,0,"общество с ограниченной ответственностью холодтехснабжение",7734675360,1,0
2612804863,1,9,9,0,"общество с ограниченной ответственностью мастера",9710066034,0,0
2612804864,1,51,51,0,"автономная некоммерческая организация центр фигурного катания ледо",7720500610,0,0
2612804866,1,39,39,0,"общество с ограниченной ответственностью мгрупп",3810331060,1,0
2612804867,1,52,52,0,"общество с ограниченной ответственностью сгк империал",7719406676,1,0
2612804868,1,65,61,3,"общество с ограниченной ответственностью биотехнотроник",7804609483,1,0
2612804869,1,13,13,0,"общество с ограниченной ответственностью издательство согласие",7704587620,1,0
2612804870,1,9,9,0,"общество с ограниченной ответственностью ростстройинвест",7104071048,1,0
2612804875,1,49,49,0,"общество с ограниченной ответственностью форс медикал",7704634461,1,0
2612804876,1,41,41,0,"некоммерческое партнерство спортивный центр акватонус",7734249587,0,0
2612804877,1,5,5,0,"общество с ограниченной ответственностью город99",7743219532,1,0
2612804878,1,55,55,0,"общество с ограниченной ответственностью средневолжская бумажная компания",6317091449,0,0
2612804879,1,36,36,0,"общество с ограниченной ответственностью экотехгрупп",5003129467,1,0
2612804882,1,69,66,3,"общество с ограниченной ответственностью фаертаг",9701031275,1,0
2612804883,1,70,67,3,"общество с ограниченной ответственностью система",7726430045,1,0
2612804886,1,29,29,0,"общество с ограниченной ответственностью промэнергостроймонтаж",5036137865,1,0
2612804887,1,53,53,0,"общество с ограниченной ответственностью гелеостар",7743874629,1,0
2612804888,1,49,49,0,"общество с ограниченной ответственностью строй сервис",9701107855,1,0
2612804889,1,61,58,3,"общество с ограниченной ответственностью бона дистрибьюшн",6315014865,1,0
2612804892,1,24,24,0,"общество с ограниченной ответственностью техномикс",7707416077,0,0
2612804893,1,33,33,0,"общество с ограниченной ответственностью интехпласт",6165086113,1,0
2612804895,1,31,31,0,"акционерное общество альфа-банк",7728168971,0,0
2612804899,1,58,55,3,"общество с ограниченной ответственностью кристалл",7731481976,1,0
2612804900,1,8,8,0,"общество с ограниченной ответственностью прайд",7707661953,0,0
2612804906,1,33,33,0,"общество с ограниченной ответственностью седьмая система",6658307987,1,0
2612804907,1,67,64,3,"общество с ограниченной ответственностью виктория",5406581299,0,0
2612804908,1,5,4,1,"общество с ограниченной ответственностью корпорация телевик инжиниринг",7717756851,1,0
2612804911,1,70,67,3,"общество с ограниченной ответственностью аудит и баланс",7716870738,1,0
2612804912,1,57,57,0,"общество с ограниченной ответственностью нобилис",7726702524,1,0
2612804913,1,43,43,0,"общество с ограниченной ответственностью профессиональная дезинфекционная компания аврора",7724859640,1,0
2612804915,1,14,14,0,"общество с ограниченной ответственностью тик глория",7706164331,1,0
2612804917,1,27,27,0,"ооо гк арена",7728383658,1,0
2612804918,1,26,26,0,"общество с ограниченной ответственностью витаминфарм",2626804403,1,0
2612804920,1,31,31,0,"общество с ограниченной ответственностью проальпин",7734642910,1,0
2612804921,1,55,55,0,"общество с ограниченной ответственностью ато",9731007449,0,0
2612804922,1,1,1,0,"общество с ограниченной ответственностью октан энерго",7728368667,1,0
2612804923,1,35,35,0,"общество с ограниченной ответственностью эмби тексистем",7725189846,1,0
2612804927,1,56,56,0,"общество с ограниченной ответственностью эльф-комп",7839494459,1,0
2612804929,1,59,56,3,"общество с ограниченной ответственностью фармальянс",7725290162,1,0
2612804930,1,7,7,0,"общество с ограниченной ответственностью частное охранное предприятие граф2",5032245901,1,0
2612804931,1,38,38,0,"общество с ограниченной ответственностью броньсервис",7726429579,1,0
2612804932,1,66,63,3,"акционерное общество ргремсервис",5027070220,1,0
2612804936,1,32,32,0,"общество с ограниченной ответственностью лабораторные современные решения",7820046277,1,0
2612804943,1,8,8,0,"общество с ограниченной ответственностью монтаж и сервис",7726760170,1,0
2612804946,1,34,34,0,"общество с ограниченной ответственностью дельта траст сервис",7725290638,1,0
2612804947,1,12,12,0,"общество с ограниченной ответственностью автодвор",1633007693,0,0
2612804952,1,17,17,0,"общество с ограниченной ответственностью горторгтранс",7724779874,1,0
2612804955,1,50,50,0,"общество с ограниченной ответственностью мак",7729419233,1,0
2612804957,1,39,39,0,"общество с ограниченной ответственностью компания ритмед",9715292654,0,0
2612804958,1,63,60,3,"общество с ограниченной ответственностью лира",7725342452,1,0
2612804959,1,22,22,0,"общество с ограниченной ответственностью мастеркорт",5032263883,1,0
2612804960,1,28,28,0,"общество с ограниченной ответственностью биотехц",5003033035,1,0
2612804962,1,26,26,0,"общество с ограниченной ответственностью спортивное оснащение",9723035925,1,0
2612804964,1,28,28,0,"общество с ограниченной ответственностью вельсунг",7722461395,1,0
2612804965,1,46,46,0,"общество с ограниченной ответственностью фармпотребсоюз",5043057875,1,0
2612804968,1,39,39,0,"общество с ограниченной ответственностью смарт архитектс",7814509400,1,0
2612804969,1,54,54,0,"общество с ограниченной ответственностью перспектива",7735141836,1,0
2612804970,1,45,45,0,"общество с ограниченной ответственностью ербабизнес групп",7735176035,0,0
2612804972,1,25,25,0,"общество с ограниченной ответственностью аристократ",2304058535,0,0
2612804973,1,49,49,0,"общество с ограниченной ответственнстью стдк",7706753739,1,0
2612804974,1,60,57,3,"ооо конкорд",7801492452,1,0
2612804975,1,37,37,0,"общество с ограниченной ответственностью атлас-омникомм",6829082888,1,0
2612804977,1,49,49,0,"общество с ограниченной ответственностью пожмонтаж",7718960546,1,0
2612804979,1,26,26,0,"общество с ограниченной ответственностью радуга",7743147800,0,0
2612804982,1,3,3,0,"общество с ограниченной ответственностью цто атланта",7723921180,1,0
2612804983,1,31,31,0,"общество с ограниченной ответственностью алгрус",7707390206,0,0
2612804984,1,56,56,0,"общество с ограниченной ответственностью инженерный центр энергоаудитконтоль",7733157421,0,0
2612804985,1,9,9,0,"общество с ограниченной ответственностью регионкомплект",7709938569,1,0
2612804986,1,34,34,0,"общество с ограниченной ответственностью цнтд кодекс люкс",7726588681,1,0
2612804989,1,29,29,0,"ооо строй24",7707331458,1,0
2612804991,1,7,7,0,"общество с ограниченной ответственностью таунэнерго",7735605252,1,0
2612804992,1,49,49,0,"общество с ограниченной ответственностью имвресурсы",7709957963,0,0
2612804993,1,10,10,0,"общество с ограниченной ответственностью карнавалмаскарад",7709936868,1,0
2612804994,1,40,40,0,"общество с ограниченной ответственностью кв спорт",2130183020,1,0
2612804997,1,49,49,0,"общество с ограниченной ответственностью геоинвест",7707336632,1,0
2612804998,1,63,60,3,"ооо дбу",7728422498,1,0
2612804999,1,33,33,0,"общество с ограниченной ответственностью фвд",7731343246,1,0
2612805001,1,42,42,0,"общество с ограниченной ответственностью эмилинк групп",5027240464,0,0
2612805002,1,18,18,0,"общество с ограниченной ответственностью мк проджект",7726361049,1,0
2612805003,1,26,26,0,"ооо сиб технолоджис",5408262185,0,0
2612805004,1,5,4,1,"общество с ограниченной ответственностью техсол",7725816938,1,0
2612805005,1,38,38,0,"общество с ограниченной ответственностью вани девайс",7707332807,1,0
2612805006,1,47,47,0,"акционерное общество центр специального проектирования и строительства",7719233208,0,0
2612805007,1,53,53,0,"общество с ограниченной ответственностью много книг",7703680144,1,0
2612805010,1,42,42,0,"ооо ас рус медиа",7716236112,1,0
2612805011,1,4,3,1,"общество с ограниченной ответственностью лабораторное оборудование и мебель",7722460881,1,0
2612805014,1,70,67,3,"общество с ограниченной ответственностью фэнси шоу",7842151973,1,0
2612805015,1,36,36,0,"общество с ограниченной ответственностью продюсерская компания март",7718144481,1,0
2612805016,1,70,67,3,"общество с ограниченной ответственностью комплектстрой",7701594330,1,0
2612805017,1,40,40,0,"общество с ограниченной ответственностью южный порт",7723412792,0,0
2612805018,1,13,13,0,"общество с ограниченной ответственностью пробизнесторг",4825111929,1,0
2612805019,1,33,33,0,"общество с ограниченной ответственностью инжгеодриллинг",5038115183,1,0
2612805020,1,32,32,0,"общества с ограниченной ответственностью мовэнт",7721482931,0,0
2612805021,1,69,66,3,"общество с ограниченной ответственностью алми партнер",5260175562,1,0
2612805022,1,57,57,0,"общество с ограниченной ответственностью инновации, технологии и консалтинг",7727643575,1,0
2612805024,1,54,54,0,"общество с ограниченной ответственностью денвер",7729710918,1,0
2612805025,1,18,18,0,"общество с ограниченной ответственностью октаграм",7716678488,1,0
2612805026,1,13,13,0,"общество с ограниченной ответственностью слп",7727364821,1,0
2612805030,1,34,34,0,"общество с ограниченной ответственностью спецмонтажинжиниринг",7743247882,0,0
2612805031,1,28,28,0,"общество с ограниченной ответственностью академия эксплуатации лтд",7709979526,1,0
2612805032,1,6,6,0,"общество с ограниченной ответственностью волгаресурс",5043032214,0,0
2612805033,1,67,64,3,"общество с ограниченной ответственностью спечназ",7722365469,1,0
2612805035,1,47,47,0,"общество с ограниченной ответственностью строй сервис",7707649410,1,0
2612805038,1,30,30,0,"общество с ограниченной ответственностью даймонд клин",7721345484,1,0
2612805040,1,19,19,0,"акционерное общество совплим",7806019137,0,0
2612805042,1,69,66,3,"общество с ограниченной ответственностью вита",5263109487,1,0
2612805043,1,30,30,0,"общество с ограниченной ответственностью техсити",7722714399,1,0
2612805044,1,63,60,3,"общество с ограниченной ответственностью фотэкс",7717691587,1,0
2612805048,1,65,61,3,"общество с ограниченной ответственностью бкр",9717051189,1,0
2612805049,1,47,47,0,"общество с ограниченной ответственностью лэдтехнолоджи",7743256710,1,0
2612805050,1,32,32,0,"общество с ограниченной ответственностью компания проммасла",7743918241,1,0
2612805054,1,70,67,3,"общества с ограниченной ответственностью абсдизайн",7722513830,1,0
2612805055,1,18,18,0,"общество с ограниченной ответственностью адм технолоджи",7719827402,0,0
2612805057,1,33,33,0,"общество с ограниченной ответственностью мосстройсити",7727261657,1,0
2612805058,1,69,66,3,"общество с ограниченной ответственностью диол групп",2130081325,0,0
2612805059,1,22,22,0,"общество с ограниченной ответственностью строительная компания горизонт",7723430488,1,0
2612805060,1,39,39,0,"общество с ограниченной ответственностью камброс",5029217559,1,0
2612805061,1,55,55,0,"автономное учреждение воронежской области воронежская городская аптека",3665077986,0,0
2612805062,1,61,58,3,"общество с ограниченной ответственностью энифилд",7704302586,1,0
2612805063,1,35,35,0,"общество с ограниченной ответственностью клевер",9709019150,1,0
2612805064,1,27,27,0,"общество с ограниченной ответственностью дорстройсервиз",7720337667,1,0
2612805065,1,65,61,3,"общество с ограниченной ответственностью карго пост",5047164807,1,0
2612805066,1,55,55,0,"общество с ограниченной ответственностью агет",5024156920,1,0
2612805071,1,68,65,3,"общество с ограниченной ответственностью служба комплексного снабжения",9729136567,1,0
2612805072,1,3,3,0,"общество с ограниченной ответственностью радуга",2310170944,1,0
2612805073,1,28,28,0,"общество с ограниченной ответственностью альфа трейд",5047166032,1,0
2612805074,1,50,50,0,"общество с ограниченной ответственностью логистический сервис",1650276103,1,0
2612805075,1,38,38,0,"общество с ограниченной ответственностью эстетика комфорта нн",5256073783,1,0
2612805076,1,2,1,1,"общество с ограниченной ответственностью глобалстройгрупп",7713460162,1,0
2612805078,1,2,1,1,"закрытое акционерное общество научнопроизводственное объединение реагенты",7743567466,0,0
2612805079,1,61,58,3,"ооо базис плюс",5024165096,1,0
2612805080,1,14,14,0,"общество с ограниченной ответственностью компания юлаэлектро",5018178058,0,0
2612805081,1,62,59,3,"общество с ограниченной ответственностью дельта",7727825550,0,0
2612805082,1,55,55,0,"общество с ограниченной ответственностью тзапчасти",5029216770,1,0
2612805084,1,9,9,0,"общество с ограниченной ответственностью гк глобал пак",5405982851,1,0
2612805085,1,48,48,0,"общество с ограниченной ответственностью садовая техника",7701692480,1,0
2612805086,1,24,24,0,"общество с ограниченной ответственностью днком",7707768390,1,0
2612805087,1,9,9,0,"общество с ограниченной ответственностью грандмир",7604286820,1,0
2612805088,1,15,15,0,"общество с ограниченной ответственностью онлайнкасса",7725353581,0,0
2612805089,1,29,29,0,"общество с ограниченной ответственностью вивамед",1659166842,1,0
2612805090,1,21,21,0,"общества с ограниченной ответственностью научно-исследовательский институт цифровой стоматологии и функциональной диагностики",7720763030,1,0
2612805095,1,28,28,0,"общество с ограниченной ответственностью саунд сток",7734610531,1,0
2612805096,1,49,49,0,"общество с ограниченной ответственностью фирма селена",4900002784,1,0
2612805097,1,43,43,0,"ооо мтехнологии",7723526687,1,0
2612805098,1,61,58,3,"общество с ограниченной ответственностью тепличный регион",3525217640,1,0
2612805100,1,15,15,0,"общество с ограниченной ответственностью ал инжиниринг",7727819860,1,0
2612805102,1,52,52,0,"общество с ограниченной ответственностью эко клининг",7718306566,1,0
2612805103,1,17,17,0,"общество с ограниченной ответственностью лифт сервис",7724433467,1,0
2612805104,1,57,57,0,"общество с ограниченной ответственностью финаминем групп",7725797629,1,0
2612805107,1,41,41,0,"общество с ограниченной ответственностью фирма синтакон",7811002925,1,0
